@relation all_all_all_all-standard_config_performanceValues-weka.filters.unsupervised.attribute.Remove-R1

@attribute AutoCorrelation numeric
@attribute CardinalityAtFour numeric
@attribute CardinalityAtThree numeric
@attribute CardinalityAtTwo numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute Dimensionality numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MaxCardinalityOfNominalAttributes numeric
@attribute MaxCardinalityOfNumericAttributes numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MeanCardinalityOfNominalAttributes numeric
@attribute MeanCardinalityOfNumericAttributes numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MinCardinalityOfNominalAttributes numeric
@attribute MinCardinalityOfNumericAttributes numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute StdevCardinalityOfNominalAttributes numeric
@attribute StdevCardinalityOfNumericAttributes numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute weka.classifiers.lazy.IBk numeric

@data
0.501209,66517291847678575000,774023899457493,8622972711,0.597529,0.394268,0.191633,0.64953,0.401836,0.16889,0.589145,0.409485,0.178325,0.597529,0.394268,0.191633,0.000296,0.72421,0.318827,0.362147,0.72681,0.316124,0.36752,0.727981,0.313146,0.372723,0.528577,51827,2,92943,63.889738,1.050129,2,5.98169,1.396809,2,30341.428571,7.897869,0.60737,2,1.357409,0.773437,2,3,-1.861853,-0.007896,2,-0.005582,0.164565,0.471423,46223,0.657997,0.401346,0.173431,1,2,29,98050,1,9,28,1,0.034483,0.00001,0.000003,0.965517,0.034483,-1.201114,-0.000241,0.001637,0.490757,-0.026568,0.986497,0.599857,1.00477,11.233955,1.002663,2.295117,1.0086,0.597471,0.393095,0.195736,0.645783,0.371219,0.260112,0.672432,0.365416,0.269749,0.586325,0.408802,0.166049,0.63076,0.393126,0.200888,0.634253,0.386996,0.228399,0,35892.366155,0,0.5445,0.452585,0.089242,54.916361
0.429439,1679942880,12085920,57552,0.617703,0.402143,0.060138,0.792463,0.372143,0.390459,0.652645,0.405,0.293417,0.617703,0.402143,0.060138,0.009643,0.667817,0.324643,0.348119,0.68758,0.321071,0.350914,0.689013,0.318214,0.351216,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,0.80278,0.430714,0.366904,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.536207,0.402143,0.060138,0.536207,0.402143,0.060138,0.659772,0.373571,0.175678,0.655052,0.384643,0.136133,0.690804,0.3525,0.23954,0.716963,0.383571,0.243393,0.654654,77.912772,0.654654,0.655708,0.398929,0.299305,59.639856
0.429439,1679942880,12085920,57552,0.617703,0.402143,0.060138,0.792463,0.372143,0.390459,0.652645,0.405,0.293417,0.617703,0.402143,0.060138,0.009643,0.667817,0.324643,0.348119,0.68758,0.321071,0.350914,0.689013,0.318214,0.351216,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,0.80278,0.430714,0.366904,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.536207,0.402143,0.060138,0.536207,0.402143,0.060138,0.659772,0.373571,0.175678,0.655052,0.384643,0.136133,0.690804,0.3525,0.23954,0.716963,0.383571,0.243393,0.654654,77.912772,0.654654,0.655708,0.398929,0.299305,59.639856
0.429439,1679942880,12085920,57552,0.617703,0.402143,0.060138,0.792463,0.372143,0.390459,0.652645,0.405,0.293417,0.617703,0.402143,0.060138,0.009643,0.667817,0.324643,0.348119,0.68758,0.321071,0.350914,0.689013,0.318214,0.351216,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,0.80278,0.430714,0.366904,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.536207,0.402143,0.060138,0.536207,0.402143,0.060138,0.659772,0.373571,0.175678,0.655052,0.384643,0.136133,0.690804,0.3525,0.23954,0.716963,0.383571,0.243393,0.654654,77.912772,0.654654,0.655708,0.398929,0.299305,59.639856
0.429439,1679942880,12085920,57552,0.617703,0.402143,0.060138,0.792463,0.372143,0.390459,0.652645,0.405,0.293417,0.617703,0.402143,0.060138,0.009643,0.667817,0.324643,0.348119,0.68758,0.321071,0.350914,0.689013,0.318214,0.351216,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,0.80278,0.430714,0.366904,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.536207,0.402143,0.060138,0.536207,0.402143,0.060138,0.659772,0.373571,0.175678,0.655052,0.384643,0.136133,0.690804,0.3525,0.23954,0.716963,0.383571,0.243393,0.654654,77.912772,0.654654,0.655708,0.398929,0.299305,59.639856
0.429439,1679942880,12085920,57552,0.617703,0.402143,0.060138,0.792463,0.372143,0.390459,0.652645,0.405,0.293417,0.617703,0.402143,0.060138,0.009643,0.667817,0.324643,0.348119,0.68758,0.321071,0.350914,0.689013,0.318214,0.351216,0.582857,1632,5,264,317.570313,110.787984,5,15.647263,34.209359,2.142857,165,67.682179,46.566607,2.142857,4.054667,17.836509,2,65,4.621658,0.997912,2,1.316901,0.183788,0.011071,31,0.80278,0.430714,0.366904,20,5,27,2800,0,0,6,21,0.740741,0,0,0.222222,0.777778,7.022832,1.768203,1.360651,0.595984,11.740577,28.25819,1.728268,20.394838,118.840123,109.501296,5.810867,31.879476,0.536207,0.402143,0.060138,0.536207,0.402143,0.060138,0.659772,0.373571,0.175678,0.655052,0.384643,0.136133,0.690804,0.3525,0.23954,0.716963,0.383571,0.243393,0.654654,77.912772,0.654654,0.655708,0.398929,0.299305,59.639856
0.721443,80,40,20,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.709184,0.798,0.101691,0.016,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.886869,0.312,0.653022,0.114,57,10,2,0.736318,0.818,10,0.426583,0.492326,10,2,-1.117358,0.656571,10,-0.726412,0.457294,10,2,-1.87276,0.396,10,-1.653296,0.386231,0.074,37,0.942662,0.296,0.670663,0,10,8,500,0,0,7,1,0,0,0,0.875,0.125,-1.825345,0.59,-1.062339,0.442307,-1.479942,0.67,-0.725255,0.470684,-0.874953,0.734,-0.36708,0.489554,0.887525,0.308,0.657493,0.887525,0.308,0.657493,0.887525,0.308,0.657493,0.873768,0.326,0.63763,0.873768,0.326,0.63763,0.873768,0.326,0.63763,0,0,0,0.920005,0.296,0.67075,73.088235
0.860514,3108339360,22044960,90720,0.986907,0.045599,0.713947,0.96158,0.048515,0.569521,0.838318,0.040827,0.690662,0.986907,0.045599,0.713947,0.005832,0.994957,0.003446,0.975883,0.994957,0.003446,0.975883,0.994957,0.003446,0.975883,0.924708,3488,3,324,3772,0.515102,3,61.41661,0.459626,3,56.333333,229.973595,0.076309,3,8.323515,0.13812,3,2,-1.265233,0.000265,3,-0.198398,0.007421,0.024655,93,0.932083,0.044804,0.626382,0,3,22,3772,0,0,21,1,0,0,0,0.954545,0.045455,9.218521,0.012195,2.091439,0.03399,22.528475,0.025186,4.803345,0.117716,77.466846,0.103787,8.907006,0.204414,0.986764,0.046129,0.71146,0.990852,0.022004,0.86293,0.996174,0.007423,0.949772,0.986907,0.045599,0.713947,0.991616,0.033404,0.790866,0.988823,0.021474,0.865456,0,102.361288,0,0.673731,0.085631,0.343594,92.28039
0.412497,11080144000,69250900,275900,0.602621,0.551245,0,0.670149,0.533075,0.235124,0.678145,0.439159,0.349997,0.602621,0.551245,0,0.00245,0.673356,0.485096,0.212927,0.673516,0.484892,0.212416,0.661752,0.484688,0.20877,0.448755,2198,7,890,37.5646,138.360657,7,5.023331,42.498065,7,209.818182,7.066219,18.432687,7,1.30042,6.105775,7,68,-0.698425,0.045772,7,0.39071,0.002991,0.001021,5,0.665184,0.5588,0.214639,0,7,12,4898,0,0,11,1,0,0,0,0.916667,0.083333,0.571853,0.334192,0.487342,0.100795,3.46982,3.188267,0.977773,0.151001,9.793807,10.514267,1.406745,5.072058,0.499771,0.551245,0,0.663068,0.4902,0.182096,0.663068,0.4902,0.182096,0.592849,0.551245,0,0.634779,0.523683,0.124876,0.657145,0.512454,0.149449,0,237.74811,0,0.686836,0.426909,0.364718,61.875428
0.998181,2731337408800,2181579400,1701700,0.7399,0.818545,0.0996,0.979554,0.170182,0.8128,0.982116,0.032545,0.9642,0.7399,0.818545,0.0996,0.007455,0.970854,0.095091,0.8954,0.969724,0.089273,0.9018,0.967891,0.084909,0.9066,0.090909,500,11,1309,11.448611,-0.242159,11,2.668851,0.348366,11,988.625,1.198135,-0.605517,11,0.285314,0.233201,11,696,-1.080512,-1.098305,11,-1.140241,0.138977,0.090909,500,0.968468,0.226182,0.7512,0,11,41,5500,0,0,40,1,0,0,0,0.97561,0.02439,-0.618643,-0.70752,-0.286449,0.200572,0.030664,-0.580428,0.027157,0.222247,1.086225,-0.485276,0.518894,0.253511,0.742498,0.818182,0.1,0.848634,0.638909,0.2972,0.919475,0.412364,0.5464,0.724089,0.818182,0.1,0.835257,0.645273,0.2902,0.91255,0.417273,0.541,0,174.068022,0,0.991112,0.016182,0.9822,99.0482
0.519594,3088260000,18060000,84000,0.835352,0.153623,0.691176,0.835352,0.153623,0.691176,0.835352,0.153623,0.691176,0.85897,0.144928,0.711618,0.021739,0.835956,0.16087,0.672723,0.835956,0.16087,0.672723,0.835956,0.16087,0.672723,0.555072,383,2,350,214.669972,0.356522,2,13.140655,0.999649,2,83.357143,21.295222,-0.35136,2,1.677497,0.506001,2,2,-1.997138,-0.979652,2,-1.944725,0.104202,0.444928,307,0.818759,0.275362,0.419238,1,2,15,690,0,0,14,1,0.066667,0,0,0.933333,0.066667,-1.544179,-0.822982,-0.261007,0.219172,0.506963,-0.18913,0.380999,0.393276,13.381824,-0.058166,2.785267,0.948764,0.85897,0.144928,0.711618,0.85897,0.144928,0.711618,0.85897,0.144928,0.711618,0.771447,0.227536,0.540971,0.771447,0.227536,0.540971,0.771447,0.227536,0.540971,0,116.531678,0,0.822322,0.175362,0.644853,80.098039
0.747404,354721220,3773630,40145,0.845206,0.164717,0,0.999649,0.010623,0.960416,1,0,1,0.845206,0.164717,0,0.014681,1,0,1,1,0,1,1,0,1,0.835283,6998,259,155,269.472683,26.364999,259,12.734473,12.587674,6.984375,29.372881,5.591984,8.918207,6.984375,0.243725,3.316872,2,7,-1.155605,0.049856,2,-1.081646,0.282168,0.164717,1380,0.941228,0.105037,0.655735,6,2,123,8378,7330,18372,59,64,0.04878,0.87491,0.017828,0.479675,0.520325,-0.374162,5.570556,-0.545198,1.791827,0.374914,6.825401,-0.19174,2.263407,1.856338,10.682539,0.566812,4.596171,0.5,0.164717,0,1,0,1,1,0,1,0.799105,0.164717,0,0.842745,0.164717,0,0.872125,0.16233,0.060161,32.0057,31.949798,32.0057,0.662642,0.175818,0.337352,83.47272
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.999375,81,27,9,0.49625,0.5025,-0.005,0.500606,0.4875,0.025,0.477295,0.524375,-0.04875,0.49625,0.5025,-0.005,0.625625,0.495129,0.5,0,0.48818,0.505,-0.01,0.501322,0.510625,-0.02125,0.5,800,3,0,0,0,3,0,0,2.968032,0,0,0,2.968032,0,0,2,0,0,0,2,0,0,0.5,800,0.484986,0.52,-0.04,32,2,1001,1600,0,0,0,1001,0.031968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.496023,0.501875,-0.00375,0.492631,0.500625,-0.00125,0.488887,0.505,-0.01,0.509886,0.488125,0.02375,0.504055,0.505625,-0.01125,0.518445,0.49125,0.0175,0.176003,0,0.176003,0.518823,0.491875,0.01625,53.096234
0.999375,81,27,9,0.506855,0.495625,0.00875,0.482841,0.519375,-0.03875,0.567386,0.4375,0.125,0.506855,0.495625,0.00875,0.013125,0.706511,0.325,0.35,0.706511,0.325,0.35,0.706511,0.325,0.35,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,0.485877,0.510625,-0.02125,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.497139,0.501875,-0.00375,0.480256,0.513125,-0.02625,0.599317,0.444375,0.11125,0.473749,0.520625,-0.04125,0.489894,0.515,-0.03,0.487994,0.515625,-0.03125,0.218218,0,0.218218,0.560679,0.446875,0.10625,54.769874
0.999375,81,27,9,0.49478,0.509375,-0.01875,0.461861,0.526875,-0.05375,0.499398,0.503125,-0.00625,0.49478,0.509375,-0.01875,0.013125,0.724828,0.36125,0.2775,0.724828,0.36125,0.2775,0.724828,0.36125,0.2775,0.5,800,3,0,0,0,3,0,0,2.857143,0,0,0,2.857143,0,0,2,0,0,0,2,0,0,0.5,800,0.463004,0.521875,-0.04375,3,2,21,1600,0,0,0,21,0.142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.482707,0.511875,-0.02375,0.71913,0.373125,0.25375,0.721749,0.365,0.27,0.498635,0.500625,-0.00125,0.483856,0.516875,-0.03375,0.475758,0.5125,-0.025,0.358569,0,0.358569,0.630441,0.394375,0.21125,61.297071
0.999375,81,27,9,0.484728,0.511875,-0.02375,0.495573,0.50625,-0.0125,0.516811,0.49625,0.0075,0.484728,0.511875,-0.02375,0.013125,0.504577,0.49625,0.0075,0.500336,0.500625,-0.00125,0.500342,0.501875,-0.00375,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,0.509423,0.49,0.02,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.502718,0.503125,-0.00625,0.490495,0.50625,-0.0125,0.498635,0.49625,0.0075,0.494925,0.504375,-0.00875,0.519504,0.488125,0.02375,0.526605,0.485625,0.02875,0.218218,0,0.218218,0.544783,0.456875,0.08625,55.271967
0.999375,81,27,9,0.481341,0.515625,-0.03125,0.494552,0.508125,-0.01625,0.507743,0.4975,0.005,0.481341,0.515625,-0.03125,0.013125,0.5,0.5,0,0.5,0.5,0,0.485552,0.51,-0.02,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,0.480413,0.5175,-0.035,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.484449,0.515625,-0.03125,0.623928,0.430625,0.13875,0.6235,0.428125,0.14375,0.507698,0.498125,0.00375,0.488952,0.50375,-0.0075,0.469253,0.520625,-0.04125,0.300793,0,0.300793,0.572324,0.445,0.11,57.405858
0.999375,81,27,9,0.494428,0.50375,-0.0075,0.504245,0.4925,0.015,0.494844,0.505,-0.01,0.494428,0.50375,-0.0075,0.013125,0.493197,0.504375,-0.00875,0.493197,0.504375,-0.00875,0.556921,0.469375,0.06125,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,0.513406,0.483125,0.03375,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.493197,0.504375,-0.00875,0.493197,0.504375,-0.00875,0.512458,0.49375,0.0125,0.498575,0.498125,0.00375,0.487205,0.50375,-0.0075,0.495194,0.505,-0.01,0.300793,0,0.300793,0.601337,0.415,0.17,60.878661
0.999375,81,27,9,0.49625,0.5025,-0.005,0.500606,0.4875,0.025,0.477295,0.524375,-0.04875,0.49625,0.5025,-0.005,0.625625,0.495129,0.5,0,0.48818,0.505,-0.01,0.501322,0.510625,-0.02125,0.5,800,3,0,0,0,3,0,0,2.968032,0,0,0,2.968032,0,0,2,0,0,0,2,0,0,0.5,800,0.484986,0.52,-0.04,32,2,1001,1600,0,0,0,1001,0.031968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.496023,0.501875,-0.00375,0.492631,0.500625,-0.00125,0.488887,0.505,-0.01,0.509886,0.488125,0.02375,0.504055,0.505625,-0.01125,0.518445,0.49125,0.0175,0.176003,0,0.176003,0.518823,0.491875,0.01625,53.096234
0.999375,81,27,9,0.506855,0.495625,0.00875,0.482841,0.519375,-0.03875,0.567386,0.4375,0.125,0.506855,0.495625,0.00875,0.013125,0.706511,0.325,0.35,0.706511,0.325,0.35,0.706511,0.325,0.35,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,0.485877,0.510625,-0.02125,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.497139,0.501875,-0.00375,0.480256,0.513125,-0.02625,0.599317,0.444375,0.11125,0.473749,0.520625,-0.04125,0.489894,0.515,-0.03,0.487994,0.515625,-0.03125,0.218218,0,0.218218,0.560679,0.446875,0.10625,54.769874
0.999375,81,27,9,0.49478,0.509375,-0.01875,0.461861,0.526875,-0.05375,0.499398,0.503125,-0.00625,0.49478,0.509375,-0.01875,0.013125,0.724828,0.36125,0.2775,0.724828,0.36125,0.2775,0.724828,0.36125,0.2775,0.5,800,3,0,0,0,3,0,0,2.857143,0,0,0,2.857143,0,0,2,0,0,0,2,0,0,0.5,800,0.463004,0.521875,-0.04375,3,2,21,1600,0,0,0,21,0.142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.482707,0.511875,-0.02375,0.71913,0.373125,0.25375,0.721749,0.365,0.27,0.498635,0.500625,-0.00125,0.483856,0.516875,-0.03375,0.475758,0.5125,-0.025,0.358569,0,0.358569,0.630441,0.394375,0.21125,61.297071
0.999375,81,27,9,0.484728,0.511875,-0.02375,0.495573,0.50625,-0.0125,0.516811,0.49625,0.0075,0.484728,0.511875,-0.02375,0.013125,0.504577,0.49625,0.0075,0.500336,0.500625,-0.00125,0.500342,0.501875,-0.00375,0.5,800,3,0,0,0,3,0,0,2.952381,0,0,0,2.952381,0,0,2,0,0,0,2,0,0,0.5,800,0.509423,0.49,0.02,1,2,21,1600,0,0,0,21,0.047619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.502718,0.503125,-0.00625,0.490495,0.50625,-0.0125,0.498635,0.49625,0.0075,0.494925,0.504375,-0.00875,0.519504,0.488125,0.02375,0.526605,0.485625,0.02875,0.218218,0,0.218218,0.544783,0.456875,0.08625,55.271967
0.999375,81,27,9,0.481341,0.515625,-0.03125,0.494552,0.508125,-0.01625,0.507743,0.4975,0.005,0.481341,0.515625,-0.03125,0.013125,0.5,0.5,0,0.5,0.5,0,0.485552,0.51,-0.02,0.5,800,3,0,0,0,3,0,0,2.904762,0,0,0,2.904762,0,0,2,0,0,0,2,0,0,0.5,800,0.480413,0.5175,-0.035,2,2,21,1600,0,0,0,21,0.095238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.484449,0.515625,-0.03125,0.623928,0.430625,0.13875,0.6235,0.428125,0.14375,0.507698,0.498125,0.00375,0.488952,0.50375,-0.0075,0.469253,0.520625,-0.04125,0.300793,0,0.300793,0.572324,0.445,0.11,57.405858
